HANDLE,CITYBLOCK,PARCELID,ADDRTYPE,OWNERNAME,LEGALDESC1,LEGALDESC2,LEGALDESC3,LEGALDESC4,ASRLANDUSE,VACANTLOT,CONDOMINIU,NBROFUNITS,NBROFAPTS,FRONTAGE,LANDAREA,ASDLAND,ASDTOTAL,APRLAND,COSTAPRIMP,ZONING,NBROFBLDGS,NBROFBLD_1,FIRSTYEARB,LASTYEARBU,RESSALEPRI,RESSALEDAT,VACBLDGYEA,WARD10,POLICEDIST,CENSTRACT1,CENSBLOCK1,PRECINCT90,ZIP,PARCEL9,OWNERUPDAT,ADDRESS,Y,X,NEIGHBORHO,WARD,DESCRIPTIO,USAGE,LOT_SQFT
13684000020.00,3684.00,36840000201.00,3,LRA,C B 3684 GARFIELD AV,77 FT 6 IN X 115 FT / 119 FT 3 IN,WASH 2ND ADDN,BND W-27 FT 6 IN E OF PENDLETON AVE,1010.00,1.00,0.00,0.00,0.00,77.50,0.00,550.00,550.00,2900.00,0.00,Multiple Family Dwelling / Neighborhood Commercial District,0.00,0.00,0.00,0.00,0.00,,0.00,4.00,8.00,1113.00,2016.00,10.00,63113.00,368400020,12/14/93 0:00,4276 W GARFIELD AV,38.6577940,-90.2414990,The Ville,4.00,,vacant lot,8313.00
11274000240.00,1274.00,12740002400.00,3,LRA,C. B. 1274 CARDINAL,15 FT 6 IN X 104 FT,TONEYS ADDN BLOCK 12,LOT S.PT. 1 TO 4,1010.00,1.00,0.00,0.00,0.00,15.50,0.00,440.00,440.00,2300.00,0.00,Multiple Family Dwelling / Neighborhood Commercial District,0.00,0.00,0.00,0.00,0.00,,0.00,19.00,9.00,1273.00,3031.00,5.00,63104.00,127400240,8/2/01 0:00,1215 S CARDINAL AV,38.6222110,-90.2288380,The Gate District,19.00,,vacant lot,1620.00
15001000040.00,5001.00,50010000400.00,3,LRA,C B 5001 DR MARTIN LUTHER KING DR,45 FT X 211 FT 10 IN / IRREG,MT AUBURN ADDN,LOT E 1 S 2,5000.00,0.00,0.00,0.00,0.00,0.00,954500.00,305400.00,305400.00,954500.00,0.00,Local Commercial and Office / Neighborhood Commercial District,0.00,0.00,0.00,0.00,0.00,,2002.00,22.00,7.00,1062.00,3005.00,9.00,63133.00,500100040,3/25/13 0:00,6101 DR MARTIN LUTHER KING DR,38.6756440,-90.2851290,Wells / Goodfellow,22.00,,vacant lot,10769.00
14350000091.00,4350.00,43500000910.00,A,LRA,C. B. 4350 ELWARD AVE,3.3244 ACS,SURVY BY CLAYTON ENG CO,S PT PARCEL 8,5000.00,0.00,0.00,0.00,0.00,0.00,144800.00,64900.00,33200.00,202700.00,63900.00,Industrial District,0.00,1.00,1941.00,1941.00,0.00,,1992.00,22.00,6.00,1269.00,3065.00,2.00,63120.00,435000091,3/25/13 0:00,5701 LINCOLN WAY,38.6882330,-90.2679440,Mark Twain / I-70 Industrial,22.00,3.3244 Acres/1-3 Story Mixed Industrial Building,industrial,144369.00
14220000160.00,4220.00,42200001600.00,3,LRA,C. B. 4220 BROADWAY,0.8636 ACRES,GEO W THATCHERS ADDN,LOTS 3-4 W-1 W-2 N-5 W-41 W-42 NW-40,5000.00,1.00,0.00,0.00,0.00,0.00,37618.00,15600.00,15600.00,48900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,41000.00,2/8/88 0:00,1991.00,2.00,6.00,1270.00,2037.00,2.00,63147.00,422000160,3/25/13 0:00,7640 N BROADWAY,38.7032410,-90.2292920,Baden,2.00,0.8636 Acres,vacant lot,37618.00
13635000030.00,3635.00,36350000300.00,3,LRA,C.B.3635 COTE BRILLIANTE,250FT X 123FT 8 IN,MURPHYS ADDN,BLK 1 LOT 24 THRU 28,3000.00,1.00,0.00,0.00,0.00,0.00,30917.00,7900.00,7900.00,24700.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,18.00,9.00,1114.00,2020.00,1.00,63113.00,363500030,7/18/02 0:00,3800 COTE BRILLIANTE AV,38.6511960,-90.2292300,JeffVanderLou,18.00,,vacant lot,30471.00
13635000040.00,3635.00,36350000400.00,3,LRA,C.B.3635 ALDINE AVE,250 FT X 116 FT 8 IN,MURPHYS ADDN,BLK 1 LOT 1 THRU 5,3000.00,1.00,0.00,0.00,0.00,0.00,23916.00,6100.00,6100.00,19100.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1995.00,18.00,9.00,1114.00,2020.00,1.00,63113.00,363500040,7/18/02 0:00,3801 ALDINE AV,38.6509090,-90.2294300,JeffVanderLou,18.00,,vacant lot,29439.00
12562000350.00,2562.00,25620003500.00,3,LRA,C.B. 2562 S BROADWAY ST,0.515 ACS,WATERWORKS CONSOLIDATION,LOT A,5000.00,1.00,0.00,0.00,0.00,0.00,22650.00,29000.00,29000.00,90600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,20.00,1.00,1246.00,2025.00,5.00,63118.00,256200350,3/25/13 0:00,3914 BROADWAY,38.5882460,-90.2205920,Marine Villa,20.00,.515 Acres,vacant lot,22433.00
11158000030.00,1158.00,11580000300.00,3,LRA,C. B. 1158 21ST,158 FT X 126 FT 2 1/2 IN,FARRAR=S ADDN,BLOCK 9 LOT 16-20 N 15,5000.00,1.00,0.00,0.00,0.00,0.00,19900.00,4100.00,4100.00,12900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,2004.00,3.00,5.00,1266.00,1009.00,8.00,63107.00,115800030,3/25/13 0:00,3314 N 21ST ST,38.6566870,-90.2019800,Hyde Park,3.00,,vacant lot,18689.00
19084000180.00,9084.00,90840001800.00,3,LRA,OL 84 FYLER AV,100 FT X 100 FT,PR DES NOYES ADDN,BOUND E-ALFRED,1010.00,1.00,0.00,0.00,0.00,0.00,10000.00,1080.00,1080.00,5700.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1997.00,10.00,3.00,1162.00,6012.00,11.00,63116.00,908400180,3/25/13 0:00,3283 ALFRED AV,38.5991460,-90.2643210,Tower Grove South,10.00,,vacant lot,10000.00
13185000060.00,3185.00,31850000600.00,3,LRA,C.B. 3185 VULCAN,32 FT 6 IN X 137 FT 6 IN,PEOPPING ADDN,LOT 11,1010.00,1.00,0.00,0.00,0.00,32.50,0.00,930.00,930.00,4900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1998.00,11.00,1.00,1018.00,2031.00,1.00,63111.00,318500060,3/25/13 0:00,8100 VULCAN ST,38.5423110,-90.2599200,Patch,11.00,,vacant lot,8433.00
13981000455.00,3981.00,39810004550.00,3,LRA,C B 3981 HUNT AV,65 FT X 125 FT,LACLEDE RACE COURSE ADDN,BLK 10,3000.00,1.00,0.00,0.00,0.00,0.00,8125.00,4500.00,4500.00,14200.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,17.00,9.00,1181.00,2022.00,8.00,63110.00,398100455,3/25/13 0:00,4455 HUNT AV,38.6230570,-90.2609250,Forest Park Southeast,17.00,,vacant lot,7419.00
14708000066.00,4708.00,47080000660.00,A,LRA,CB 4708 38TH ST,47 FT X 142.6,MURPHY ESTATE ADDN,BLOCK 8,3000.00,1.00,0.00,0.00,0.00,0.00,6702.00,3700.00,3700.00,11700.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,13.00,1.00,1154.00,3002.00,7.00,63116.00,470800066,3/25/13 0:00,5014 38TH ST,38.5746200,-90.2549330,Dutchtown,13.00,Fenced Industrial Lot,vacant lot,7072.00
13233000010.00,3233.00,32330000100.00,3,LRA,C B 3233 WATER,27 FT 6 IN X 140 FT,IVORY ADDN,BLK 75 LOT 49,1010.00,1.00,0.00,0.00,0.00,27.60,0.00,1310.00,1310.00,6900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,12500.00,5/11/93 0:00,2005.00,11.00,1.00,1018.00,2026.00,1.00,63111.00,323300010,3/25/13 0:00,8522 WATER ST,38.5396480,-90.2646040,Patch,11.00,,vacant lot,7007.00
19084000185.00,9084.00,90840001850.00,3,LRA,OL 84 FYLER AV,70 FT X 100 FT,PR DES NOVES ADDN,BND E 100 FT WWL OF ALFRED,1010.00,1.00,0.00,0.00,0.00,0.00,7000.00,760.00,760.00,4000.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1997.00,10.00,3.00,1162.00,6012.00,11.00,63116.00,908400185,3/25/13 0:00,4405 FYLER AV,38.5991750,-90.2646160,Tower Grove South,10.00,,vacant lot,7000.00
14116000200.00,4116.00,41160002000.00,3,LRA,C B 4116 THOLOZAN,70 FT 9 IN / 29 FT 11 IN X,120 FT 4 IN / 127 FT 10 3/4 IN,OAK HILL IMP COS ADDN,1010.00,1.00,0.00,0.00,0.00,50.00,0.00,1900.00,1900.00,10000.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,15.00,3.00,1152.00,1018.00,8.00,63116.00,411600200,5/1/84 0:00,4231 THOLOZAN AV,38.5930560,-90.2607960,Tower Grove South,15.00,,vacant lot,6332.00
13233000020.00,3233.00,32330000200.00,3,LRA,C. B. 3233 WATER,43 FT X 140 FT,IVORY ADDN,LOT 50 S-51,1010.00,1.00,0.00,0.00,0.00,43.00,0.00,1240.00,1240.00,6500.00,0.00,Industrial District,0.00,0.00,0.00,0.00,14000.00,7/28/95 0:00,2012.00,11.00,1.00,1018.00,2026.00,1.00,63111.00,323300020,3/25/13 0:00,8518 WATER ST,38.5397190,-90.2645190,Patch,11.00,1 Story Frame Residence,residential,6020.00
14094000045.00,4094.00,40940000450.00,3,LRA,C B 4094 ACCOMAC,0.134 ACRES,HORSTS ADDN,PT VAC ACCOMAC ST,3000.00,0.00,0.00,0.00,0.00,0.00,5837.00,5000.00,7600.00,15500.00,8200.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,8.00,3.00,1171.00,1015.00,3.00,63110.00,409400045,3/25/13 0:00,4600 ACCOMAC ST,38.6144830,-90.2655960,Southwest Garden,8.00,0.134 Acres,vacant lot,5926.00
10345000130.00,345.00,3450001300.00,3,LRA,C.B. 345 9TH ST.,'40'' X 150''',NORTH ST. LOUIS ADDN.,BLOCK 55 LOT S-219,1010.00,1.00,0.00,0.00,0.00,0.00,6000.00,380.00,380.00,2000.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,2001.00,5.00,4.00,1266.00,2027.00,9.00,63102.00,34500130,3/25/13 0:00,2011 N 9TH ST,38.6469790,-90.1895450,Near North Riverfront,5.00,,vacant lot,5898.00
11553000400.00,1553.00,15530004000.00,3,LRA,C.B. 1553 MIAMI,50 FT X 125 FT,KAYSERS ADDN,BND N-ALLEY E-KASTEN S-MIAMI W-ILLINOIS,1010.00,1.00,0.00,0.00,0.00,50.00,0.00,3330.00,3330.00,17500.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,2009.00,9.00,3.00,1243.00,4026.00,3.00,63118.00,155300400,3/25/13 0:00,2025 MIAMI ST,38.5895020,-90.2225460,Marine Villa,9.00,,vacant lot,5895.00
11547000085.00,1547.00,15470000850.00,3,LRA,CB 1547 CLEON AVE,99 FT 6 IN / PT X 107 FT 31/4 IN / IRRG,BOGEY & SARPY & MILTENBERGERS ADDN,BLOCK A 1 THRU 3,1010.00,1.00,0.00,0.00,0.00,0.00,5348.00,1630.00,1630.00,8600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,20.00,3.00,1246.00,1054.00,3.00,63118.00,154700085,3/25/13 0:00,3621 CLEON ST,38.5893170,-90.2185460,Marine Villa,20.00,,vacant lot,5883.00
14125000070.00,4125.00,41250000700.00,3,LRA,CB 4125 MIAMI ST,63 FT 8 5/8 IN / 22 FT 10 3/4 IN X,120 FT 5 IN / 127 FT 10 3/8 IN,OAK HILL IMP CO ADDN,1010.00,1.00,0.00,0.00,0.00,0.00,5118.00,360.00,360.00,1900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,15.00,3.00,1152.00,1016.00,8.00,63116.00,412500070,8/27/85 0:00,4241 MIAMI ST,38.5939670,-90.2610110,Tower Grove South,15.00,,vacant lot,5465.00
12385030030.00,2385.03,23850300300.00,3,LRA,C B 2385 E SPRING DR,37 FT 6 IN X 130 FT 5 IN,PAGE & MCPHERSONS ADDN,LOT PT 7 THROUGH 9,3000.00,1.00,0.00,0.00,0.00,0.00,4890.00,2000.00,2000.00,6100.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,3.00,5.00,1104.00,2022.00,1.00,63107.00,238503030,3/25/13 0:00,2825 N SPRING AV,38.6566440,-90.2227080,JeffVanderLou,3.00,,vacant lot,5399.00
15047000310.00,5047.00,50470003109.00,3,LRA,C.B. 5047 SWAN,43 FT 9 IN X 119 FT 3 IN,GIBSON HTS AMD ADDN,LOT 34-E-33-W-35,1010.00,1.00,0.00,0.00,0.00,43.75,0.00,930.00,930.00,4900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,2002.00,17.00,9.00,1181.00,2003.00,8.00,63110.00,504700310,3/25/13 0:00,4531 SWAN AV,38.6254790,-90.2630410,Forest Park Southeast,17.00,,vacant lot,5217.00
11158000010.00,1158.00,11580000100.00,3,LRA,C.B. 1158 21ST ST,44 FT X 126 FT 2 3/4 IN,FARRARS ADDN,LOT 13 S-14,1120.00,0.00,0.00,2.00,0.00,44.00,0.00,630.00,2130.00,3300.00,7900.00,Industrial District,1.00,0.00,1890.00,1890.00,0.00,,2013.00,3.00,5.00,1266.00,1009.00,8.00,63107.00,115800010,12/6/99 0:00,3306 N 21ST ST,38.6563200,-90.2021020,Hyde Park,3.00,3 Story Brick Residence,residential,5195.00
11159000040.00,1159.00,11590000400.00,3,LRA,C. B. 1159 BRANCH,42 FT X 118 FT,FARRARS ADDN,BND E-150 FT W OF 21ST ST,1010.00,1.00,0.00,0.00,0.00,42.00,0.00,300.00,300.00,1600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,2011.00,3.00,5.00,1266.00,1010.00,6.00,63107.00,115900040,3/25/13 0:00,2116 BRANCH ST,38.6569660,-90.2029790,Hyde Park,3.00,,vacant lot,5008.00
11714000100.00,1714.00,17140001000.00,3,LRA,C.B. 1714 S JEFFERSON,0.104 ACS 12.220 FT X IRREG,MILL CREEK VALLEY SUBDN,BND S-364.459 FT N OF CLARK,5000.00,1.00,0.00,0.00,0.00,0.00,4530.00,29000.00,29000.00,90600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,6.00,4.00,1274.00,1003.00,10.00,63103.00,171400100,3/25/13 0:00,226 S JEFFERSON AV,38.6296150,-90.2157950,Downtown West,6.00,L Shaped Strip 12.22 Feet Wide.,vacant lot,4686.00
10995000060.00,995.00,9950000600.00,3,LRA,C. B. 995 DELMAR,38 FT 3 IN X 134 FT 3 IN,STODDARDS ADDN,BLOCK 30 LOT 30 E-29,1010.00,1.00,0.00,0.00,0.00,0.00,5135.00,300.00,300.00,1600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,19.00,9.00,1211.00,1030.00,1.00,63103.00,99500060,3/25/13 0:00,2822 DELMAR BLVD,38.6376450,-90.2180020,Midtown,19.00,,vacant lot,4646.00
11158000020.00,1158.00,11580000200.00,3,LRA,C. B. 1158 21ST,38 FT X 126 FT 2 3/4 IN,FARRAR=S ADDN,BLOCK 9 LOT N-14 S-15,1140.00,0.00,0.00,4.00,0.00,38.00,0.00,550.00,2410.00,2900.00,9800.00,Industrial District,1.00,0.00,1890.00,1890.00,11500.00,9/7/82 0:00,2013.00,3.00,5.00,1266.00,1009.00,8.00,63107.00,115800020,3/25/13 0:00,3310 N 21ST ST,38.6564290,-90.2020660,Hyde Park,3.00,2.5 Story Brick Four Family Flat,residential,4614.00
13739000210.00,3739.00,37390002100.00,3,LRA,C B 3739 PAGE,25 FT X 165 FT,BEARDSLEES ADDN,BLOCK 3 LOT 5,1110.00,0.00,0.00,1.00,0.00,25.00,0.00,720.00,2620.00,3800.00,10000.00,Industrial District,1.00,0.00,1884.00,1884.00,0.00,,2013.00,18.00,9.00,1111.00,1016.00,9.00,63113.00,373900210,3/25/13 0:00,3826 PAGE BLVD,38.6476560,-90.2323030,Covenant Blu / Grand Center,18.00,2 Story Brick Residence,residential,4125.00
13739000200.00,3739.00,37390002000.00,3,LRA,C.B.3739 PAGE,25 FT X 165 FT,BEARDSLEES ADDN,LOT 6,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,360.00,360.00,1900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,18.00,9.00,1111.00,1016.00,9.00,63113.00,373900200,3/25/13 0:00,3828 PAGE BLVD,38.6476900,-90.2323790,Covenant Blu / Grand Center,18.00,,vacant lot,4125.00
11160000080.00,1160.00,11600000800.00,3,LRA,C. B.1160 DESTREHAN ST,32 FT 6 3/8 IN X 100 FT,FARRARS ADDN,BND E-21ST ST,1010.00,1.00,0.00,0.00,0.00,32.53,0.00,210.00,210.00,1100.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,2011.00,3.00,5.00,1267.00,2080.00,6.00,63107.00,116000080,12/23/97 0:00,2100 DESTREHAN ST,38.6577350,-90.2029760,Hyde Park,3.00,,vacant lot,4084.00
10654000120.00,654.00,6540001200.00,3,LRA,C. B. 654 HOWARD ST,41 FT X 98 FT 5 IN,MULLANPHY EST ADDN,LOT 6,3000.00,1.00,0.00,0.00,0.00,0.00,4035.00,1200.00,1200.00,3600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,4.00,1266.00,2070.00,8.00,63102.00,65400120,3/25/13 0:00,705 HOWARD ST,38.6423490,-90.1867030,Near North Riverfront,5.00,,vacant lot,4024.00
11814000175.00,1814.00,18140001750.00,A,LRA,CB 1814 LASALLE ST,40 FT X 110.15 FT,STANIFORDS ADDN,LOTS 21 E-20 W-22,5000.00,1.00,0.00,0.00,0.00,0.00,4400.00,2300.00,2300.00,7300.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1993.00,6.00,9.00,1274.00,3019.00,8.00,63104.00,181400175,3/25/13 0:00,2609 LASALLE ST,38.6217390,-90.2192470,The Gate District,6.00,,vacant lot,3749.00
11547000080.00,1547.00,15470000800.00,3,LRA,C.B. 1547 CLEON ST,25 FT / 35 FT 6 IN X 107 FT 3 IN /,130 FT 1 1/4 IN,BOGY SARPY ETAL ADDN,5000.00,1.00,0.00,0.00,0.00,0.00,3590.00,2300.00,2300.00,7200.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,20.00,3.00,1246.00,1054.00,3.00,63118.00,154700080,12/22/97 0:00,3619 CLEON ST,38.5893280,-90.2185270,Marine Villa,20.00,,vacant lot,3614.00
11159000020.00,1159.00,11590000200.00,3,LRA,C.B.1159 BRANCH,48 FT / 16 FT 6 1/2 IN X 108 FT / IRREG,FARRARS ADDN,'BD E-234'' W OF 21ST ST',5000.00,0.00,0.00,0.00,0.00,37.52,0.00,900.00,900.00,2800.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,3.00,5.00,1266.00,1010.00,6.00,63107.00,115900020,3/25/13 0:00,2124 BRANCH ST,38.6570780,-90.2032670,Hyde Park,3.00,,vacant lot,3564.00
11183040290.00,1183.04,11830402900.00,3,LRA,C. B. 1183 W BUCHANAN ST,30 FT X 112 FT,FARRARS ADDN BLOCK 33,LOT 5,1010.00,1.00,0.00,4.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Industrial District,0.00,0.00,0.00,0.00,1000.00,11/17/80 0:00,2000.00,3.00,5.00,1267.00,2074.00,7.00,63107.00,118304290,3/25/13 0:00,1421 BUCHANAN ST,38.6570830,-90.1977940,Hyde Park,3.00,,vacant lot,3345.00
13200000210.00,3200.00,32000002100.00,3,LRA,C.B. 3200 VULCAN,25 FT X 140 FT,FINKS ADDN,LOT 21,3000.00,1.00,0.00,0.00,0.00,25.00,3500.00,1700.00,1700.00,5300.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,11.00,1.00,1018.00,2020.00,1.00,63111.00,320000210,10/17/01 0:00,8223 VULCAN ST,38.5415030,-90.2617720,Patch,11.00,,vacant lot,3338.00
10654000110.00,654.00,6540001100.00,3,LRA,C.B. 654 HOWARD,32 FT 6 IN X 98 FT 5 IN,MULLANPHY ESTATE ADDN,LOT 7,3000.00,1.00,0.00,0.00,0.00,0.00,3199.00,900.00,900.00,2900.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1990.00,5.00,4.00,1266.00,2070.00,8.00,63102.00,65400110,3/25/13 0:00,701 HOWARD ST,38.6423230,-90.1865780,Near North Riverfront,5.00,,vacant lot,3334.00
11160000120.00,1160.00,11600001200.00,3,LRA,C. B. 1160 BRANCH ST,51 FT 10 5/8 IN / IRREG,X 65 FT 1 5/8 IN / 81 FT 2 3/4 IN,FARRAR ADDN,1110.00,0.00,0.00,1.00,0.00,51.81,0.00,610.00,3230.00,3200.00,13800.00,Industrial District,1.00,0.00,1931.00,1931.00,0.00,,2013.00,3.00,5.00,1267.00,2080.00,6.00,63107.00,116000120,3/25/13 0:00,2111 BRANCH ST,38.6574080,-90.2031020,Hyde Park,3.00,1 Story Brick Residence,residential,3318.00
10657000160.00,657.00,6570001600.00,3,LRA,C. B. 657 9TH STR,33 FT 9 IN X 100 FT,LA BEAUME ADDN,LOT 47,3000.00,1.00,0.00,0.00,0.00,0.00,3375.00,1000.00,1000.00,3000.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,2.00,4.00,1266.00,2055.00,8.00,63102.00,65700160,3/25/13 0:00,1826 N 9TH ST,38.6449840,-90.1878970,Near North Riverfront,2.00,,vacant lot,3173.00
13985000060.00,3985.00,39850000600.00,3,LRA,C. B. 3985 HUNT AVE,25 FT X 125 FT,LACLEDE RACE TRACT ADDN,BLK 14 LOT 24,3000.00,1.00,0.00,0.00,0.00,0.00,3125.00,1800.00,1800.00,5500.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,17.00,9.00,1181.00,2024.00,8.00,63110.00,398500060,3/25/13 0:00,4358 HUNT AV,38.6229200,-90.2582020,Forest Park Southeast,17.00,,vacant lot,3153.00
11553000390.00,1553.00,15530003900.00,3,LRA,C.B. 1553 MIAMI ST,24 FT X 125 FT,E P KAYSERS ADDN,BND W 50 FT E EL OF ILLINOIS AVE,1110.00,0.00,0.00,1.00,0.00,24.00,0.00,1140.00,2000.00,6000.00,4500.00,Industrial District,1.00,0.00,1862.00,1862.00,0.00,,2013.00,9.00,3.00,1243.00,4026.00,3.00,63118.00,155300390,3/25/13 0:00,2021 MIAMI ST,38.5894860,-90.2224200,Marine Villa,9.00,1 Story Brick Residence,residential,3150.00
11553000380.00,1553.00,15530003800.00,3,LRA,C.B. 1553 MIAMI,24 FT 6 IN X 125 FT,ST LOUIS COMMONS ADDN,BOUNDED W 74 FT E EL ILLINOIS,1130.00,0.00,0.00,3.00,0.00,24.50,0.00,1630.00,4850.00,8600.00,16900.00,Industrial District,1.00,0.00,1884.00,1884.00,92000.00,1/7/03 0:00,2013.00,9.00,3.00,1243.00,4026.00,3.00,63118.00,155300380,3/25/13 0:00,2019 MIAMI ST,38.5894750,-90.2223330,Marine Villa,9.00,2 Story Brick Residence,residential,3148.00
11658000110.00,1658.00,16580001100.00,A,LRA,C. B. 1658 BROADWAY,28 FT 9 1/4 IN X 96.578 FT / 97.303 FT,ST LOUIS COMMONS ADDN,BOUNDED E-178 FT 2 3/4 IN W OF ILLINOIS,1010.00,1.00,0.00,0.00,0.00,28.77,0.00,990.00,990.00,5200.00,0.00,Industrial District,0.00,0.00,0.00,0.00,14000.00,4/27/83 0:00,1998.00,20.00,3.00,1246.00,2002.00,3.00,63118.00,165800110,12/6/99 0:00,3658 S BROADWAY ST,38.5893600,-90.2212320,Marine Villa,20.00,,vacant lot,3115.00
11260000020.00,1260.00,12600000200.00,3,LRA,C. B. 1260 LASALLE ST,25 FT X 120 FT,TONEYS ADDN,BLOCK 8,1010.00,1.00,0.00,2.00,0.00,25.00,0.00,720.00,720.00,3800.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1993.00,6.00,9.00,1274.00,3023.00,5.00,63104.00,126000020,3/25/13 0:00,2816 LASALLE ST,38.6223480,-90.2244230,The Gate District,6.00,,vacant lot,3056.00
13313000090.00,3313.00,33130000900.00,3,LRA,CB 3313 BULWER AV,50 FT X 59.75 FT,WILKINSON ADDN,BLK 1,1185.00,1.00,0.00,0.00,0.00,0.00,2988.00,700.00,700.00,3700.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,2.00,5.00,1097.00,4059.00,2.00,63147.00,331300090,9/27/12 0:00,4915 BULWER AV,38.6758750,-90.2050370,Near North Riverfront,2.00,,vacant lot,2988.00
11160000090.00,1160.00,11600000900.00,3,LRA,C. B. 1160 BRANCH,28 FT 5 1/8 IN X 135 FT 3 IN,ST DEPT SURV,BND E-21ST ST,1110.00,0.00,0.00,1.00,0.00,28.43,0.00,440.00,3840.00,2300.00,17900.00,Industrial District,1.00,0.00,1931.00,1931.00,0.00,,2013.00,3.00,5.00,1267.00,2080.00,6.00,63107.00,116000090,3/25/13 0:00,2103 BRANCH ST,38.6574040,-90.2027890,Hyde Park,3.00,1 Story Brick Residence,residential,2965.00
11667050130.00,1667.05,16670501300.00,3,LRA,C.B. 1667 N MARINE,40 FT X 80 FT,NEW WASHINGTON ADDN,LOT E6 NE5 SE7,1010.00,1.00,0.00,0.00,0.00,40.00,0.00,1250.00,1250.00,6600.00,0.00,Industrial District,0.00,0.00,0.00,0.00,18000.00,9/12/80 0:00,2001.00,20.00,3.00,1246.00,1058.00,3.00,63118.00,166705130,3/25/13 0:00,3645 MARINE AV,38.5876040,-90.2205550,Marine Villa,20.00,,vacant lot,2929.00
11195000020.00,1195.00,11950000200.00,3,LRA,C. B. 1195 ANGELRODT,40 FT X 69 FT,BUCHANANS ADDN,BLOCK 3 LOTS W-12 W-13,1010.00,1.00,0.00,0.00,0.00,27.60,0.00,210.00,210.00,1100.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,1991.00,2.00,5.00,1267.00,2091.00,1.00,63147.00,119500020,3/25/13 0:00,910 ANGELRODT ST,38.6586990,-90.1956080,Near North Riverfront,2.00,,vacant lot,2760.00
11182050110.00,1182.05,11820501100.00,3,LRA,C. B. 1182 N HERDER ST,30 FT X 90 FT,FARRARS ADDN,BLOCK 31-LOT 25,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Industrial District,0.00,0.00,0.00,0.00,0.00,,0.00,3.00,5.00,1267.00,2075.00,7.00,63107.00,118205110,3/25/13 0:00,1503 HERDER ST,38.6574340,-90.1986010,Hyde Park,3.00,,vacant lot,2702.00
11182060040.00,1182.06,11820600400.00,3,LRA,C. B. 1182S HERDER,30 FT X 82 FT 6 IN,FARRARS ADDN,BLOCK 31,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,380.00,570.00,2000.00,1000.00,Industrial District,1.00,0.00,1895.00,1895.00,0.00,,2013.00,3.00,5.00,1267.00,2084.00,7.00,63107.00,118206040,3/25/13 0:00,1502 HERDER ST,38.6570870,-90.1985360,Hyde Park,3.00,1 Story Frame Residence,residential,2475.00
